activation,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,dynamic_gamma,trainable_beta,seconds
tuelu,1,7,2.717632701026069,0.39715555555555554,2.813940803909302,0.3646,0.00021809857496093204,,1.0218600034713745,20.168475493000187
tuelu,1,8,2.6053493260277643,0.4275777777777778,2.766170552825928,0.3894,0.00019635254915624216,,1.0247615575790405,20.25159619200076
tuelu,1,9,2.505963643476698,0.4552,2.6754962139129637,0.41,0.00017346516975603468,,1.0251373052597046,20.31917656800033
tuelu,1,10,2.4102075476752387,0.4824888888888889,2.6393207893371584,0.4266,0.00015000000000000001,,1.0261201858520508,20.271978420999403
tuelu,1,11,2.314445773357815,0.5095777777777778,2.6060052768707274,0.435,0.0001265348302439654,,1.0256015062332153,20.257602366000356
tuelu,1,12,2.2204335866716174,0.5383555555555556,2.5530056968688966,0.4522,0.0001036474508437579,,1.023438572883606,20.230308624000827
tuelu,1,13,2.1398030192905004,0.5636,2.5257924663543703,0.4658,8.190142503906799e-05,,1.0217828750610352,20.237281435000114
tuelu,1,14,2.068979400889079,0.5841555555555555,2.5106244354248046,0.4676,6.183221215612905e-05,,1.020574927330017,20.215110975999778
tuelu,1,15,2.006016855875651,0.6085333333333334,2.5001540035247802,0.4704,4.393398282201788e-05,,1.0192112922668457,20.258408244999373
tuelu,1,16,1.9465493002997505,0.6271111111111111,2.494926440238953,0.4748,2.86474508437579e-05,,1.0183916091918945,20.276215333999062
tuelu,1,17,1.9008093960232204,0.6454,2.4882483860015867,0.4752,1.6349021371744834e-05,,1.017565131187439,20.221978857000067
tuelu,1,18,1.8636049105326336,0.6574,2.4804336223602297,0.4812,7.341522555726972e-06,,1.0170286893844604,20.2599358009993
tuelu,1,19,1.8429793245951334,0.6638,2.4758238191604613,0.483,1.8467489107293517e-06,,1.0168253183364868,20.291323392000777
tuelu,1,20,1.8270513098398844,0.669,2.47456290473938,0.4834,0.0,,1.0167462825775146,20.26124156900005
relu,2,1,4.056236402214898,0.10082222222222222,3.800395430755615,0.1512,0.00029815325108927063,,,17.04605171899857
relu,2,2,3.6008132867601184,0.1888,3.4665427219390867,0.2182,0.00029265847744427303,,,17.064200685999822
relu,2,3,3.343412691921658,0.24453333333333332,3.2689286277770995,0.2606,0.0002836509786282552,,,17.17454225199981
relu,2,4,3.1702769629584417,0.2862222222222222,3.197925884246826,0.2722,0.0002713525491562421,,,17.131001386000207
relu,2,5,3.0214613358391658,0.32051111111111114,3.049436750793457,0.3162,0.0002560660171779821,,,17.038806262000435
relu,2,6,2.8995119029574923,0.35173333333333334,2.941574803161621,0.3402,0.000238167787843871,,,17.134161955998934
relu,2,7,2.7922267724778917,0.3788888888888889,2.8824224338531494,0.3554,0.00021809857496093204,,,17.02904289899925
relu,2,8,2.6918526763068304,0.40515555555555555,2.8012549987792967,0.3858,0.00019635254915624216,,,17.154701531999308
relu,2,9,2.601547263124254,0.4293777777777778,2.7476733253479004,0.392,0.00017346516975603468,,,17.084604820000095
relu,2,10,2.513166807344225,0.45484444444444444,2.7151202640533447,0.3996,0.00015000000000000001,,,17.217625744999168
relu,2,11,2.434623507732815,0.47835555555555553,2.6355668327331543,0.4272,0.0001265348302439654,,,17.11250217899942
relu,2,12,2.351420397737291,0.5032222222222222,2.6195322410583497,0.4272,0.0001036474508437579,,,17.106036729999687
relu,2,13,2.2751521313137477,0.5242222222222223,2.582567819595337,0.4444,8.190142503906799e-05,,,17.031414625000252
relu,2,14,2.2077495349884035,0.5423333333333333,2.570819160079956,0.4474,6.183221215612905e-05,,,17.007894678999946
relu,2,15,2.1497314195421007,0.5642,2.5340645458221434,0.462,4.393398282201788e-05,,,17.06877821800117
relu,2,16,2.093857822057936,0.5833111111111111,2.5300943817138672,0.4632,2.86474508437579e-05,,,17.034381805999146
relu,2,17,2.051440044063992,0.5975777777777778,2.5077407207489015,0.4682,1.6349021371744834e-05,,,17.08297192899954
relu,2,18,2.018406561279297,0.6055111111111111,2.493833338737488,0.467,7.341522555726972e-06,,,17.01103934599996
relu,2,19,1.9998322629292806,0.6131111111111112,2.4949601943969726,0.4724,1.8467489107293517e-06,,,17.020558944001095
relu,2,20,1.9912889362123278,0.6163333333333333,2.4913396520614626,0.473,0.0,,,17.083260483999766
silu,2,1,4.055683337444729,0.09986666666666667,3.7926534187316894,0.153,0.00029815325108927063,,,17.113002658999903
silu,2,2,3.624372094684177,0.18295555555555557,3.4704313091278074,0.2176,0.00029265847744427303,,,17.07657021200066
silu,2,3,3.3707121960110134,0.23895555555555556,3.31510047454834,0.2472,0.0002836509786282552,,,17.085860381999737
silu,2,4,3.2075028556399876,0.2773333333333333,3.2174521369934084,0.2788,0.0002713525491562421,,,17.099679124999966
silu,2,5,3.071476289537218,0.3098222222222222,3.0742106983184816,0.3128,0.0002560660171779821,,,17.139533853000103
silu,2,6,2.9648748334672717,0.33555555555555555,3.0004393577575685,0.3306,0.000238167787843871,,,17.119963511000606
silu,2,7,2.8635325296613905,0.3586,2.9312500495910645,0.348,0.00021809857496093204,,,17.133540601000277
silu,2,8,2.7765167716556127,0.3834222222222222,2.828824626159668,0.3766,0.00019635254915624216,,,17.13254155499999
silu,2,9,2.6894492927975127,0.40484444444444445,2.7822026657104493,0.3872,0.00017346516975603468,,,17.116712250999626
silu,2,10,2.6167597067515054,0.42664444444444444,2.758486902618408,0.3902,0.00015000000000000001,,,17.147677031000057
silu,2,11,2.5414577378167045,0.4490222222222222,2.702364214897156,0.413,0.0001265348302439654,,,17.16278035600044
silu,2,12,2.472323859786987,0.4652222222222222,2.6607434383392334,0.4226,0.0001036474508437579,,,17.16112027700001
silu,2,13,2.403638265101115,0.4863777777777778,2.627924613571167,0.4282,8.190142503906799e-05,,,17.107713719999083
silu,2,14,2.347657548777262,0.49975555555555556,2.64212850818634,0.4274,6.183221215612905e-05,,,17.264521794999382
silu,2,15,2.2984441718207465,0.5168,2.58968995513916,0.4466,4.393398282201788e-05,,,17.202371277000566
silu,2,16,2.2465684544033473,0.5345111111111112,2.5735303020477294,0.45,2.86474508437579e-05,,,17.146874288999243
silu,2,17,2.2077513817681207,0.5454444444444444,2.5475774375915528,0.4554,1.6349021371744834e-05,,,17.15664108599958
silu,2,18,2.1802099860721165,0.5555333333333333,2.537231641769409,0.4568,7.341522555726972e-06,,,17.112858624999717
silu,2,19,2.1589315397474502,0.5611555555555555,2.5374212490081787,0.4604,1.8467489107293517e-06,,,17.102054233999297
silu,2,20,2.154822407277425,0.5624222222222223,2.534268604850769,0.4558,0.0,,,17.099555869999676
gelu,2,1,4.042621082941691,0.10173333333333333,3.7850093753814695,0.1536,0.00029815325108927063,,,17.12654867999845
gelu,2,2,3.59318698103163,0.18946666666666667,3.454724282836914,0.2202,0.00029265847744427303,,,17.099962689000677
gelu,2,3,3.3331132451375325,0.24553333333333333,3.2635962257385254,0.2624,0.0002836509786282552,,,17.12653466300071
gelu,2,4,3.1556871426052515,0.2912666666666667,3.1746794704437256,0.282,0.0002713525491562421,,,17.10242593700059
gelu,2,5,3.007326899507311,0.3239111111111111,3.0378530097961427,0.3174,0.0002560660171779821,,,17.153371839998727
gelu,2,6,2.8880943904029,0.3559111111111111,2.937900541305542,0.3348,0.000238167787843871,,,17.163374633000785
gelu,2,7,2.7691149147457548,0.3854,2.8732716163635255,0.3554,0.00021809857496093204,,,17.132933291999507
gelu,2,8,2.6652238302866618,0.41126666666666667,2.761438041305542,0.3858,0.00019635254915624216,,,17.110378385999866
gelu,2,9,2.566406189388699,0.43677777777777776,2.713851807785034,0.4046,0.00017346516975603468,,,17.146794475000206
gelu,2,10,2.483726004664103,0.46153333333333335,2.6850510692596434,0.4144,0.00015000000000000001,,,17.115677412000878
gelu,2,11,2.398375806596544,0.4873777777777778,2.6019674976348877,0.4396,0.0001265348302439654,,,17.177575323001292
gelu,2,12,2.3120373286777074,0.5109333333333334,2.562837205505371,0.448,0.0001036474508437579,,,17.167280030000256
gelu,2,13,2.234598491138882,0.5338444444444445,2.55060468082428,0.4502,8.190142503906799e-05,,,17.128484711000056
gelu,2,14,2.1680660032484265,0.5554,2.5473741289138796,0.4562,6.183221215612905e-05,,,17.198358711000765
gelu,2,15,2.1074484005822076,0.5738888888888889,2.5077098793029786,0.4726,4.393398282201788e-05,,,17.17855254599999
gelu,2,16,2.0538283240212336,0.5925555555555555,2.4925869621276857,0.4702,2.86474508437579e-05,,,17.14902010699916
gelu,2,17,2.011917865626017,0.6050888888888889,2.481481192779541,0.4774,1.6349021371744834e-05,,,17.15335676700124
gelu,2,18,1.9779991466098361,0.6185333333333334,2.470500449752808,0.48,7.341522555726972e-06,,,17.157776533000288
gelu,2,19,1.9542078935835097,0.6259333333333333,2.469331755065918,0.481,1.8467489107293517e-06,,,17.160174771999664
gelu,2,20,1.948221336279975,0.6287111111111111,2.4665960861206053,0.4804,0.0,,,17.130688373999874
dgelu,2,1,4.0640000266181096,0.09857777777777778,3.8030538822174074,0.1516,0.00029815325108927063,1.0,,24.061923498000397
dgelu,2,2,3.640283065923055,0.1812,3.4980941009521485,0.211,0.00029265847744427303,0.9473684210526316,,24.284624420999535
dgelu,2,3,3.3901170420328777,0.23622222222222222,3.3251085815429686,0.2484,0.0002836509786282552,0.8947368421052632,,24.20433969000078
dgelu,2,4,3.228233886888292,0.2722222222222222,3.229774061203003,0.2704,0.0002713525491562421,0.8421052631578947,,24.250262539000687
dgelu,2,5,3.0970188961029055,0.3025777777777778,3.1083337451934816,0.3036,0.0002560660171779821,0.7894736842105263,,24.23264274400026
dgelu,2,6,2.993157937664456,0.32993333333333336,3.0409870319366457,0.3232,0.000238167787843871,0.736842105263158,,24.159790773999703
dgelu,2,7,2.8942281615363226,0.3526222222222222,2.955258015823364,0.34,0.00021809857496093204,0.6842105263157895,,24.216303584000343
dgelu,2,8,2.809440583589342,0.37646666666666667,2.8612189548492433,0.365,0.00019635254915624216,0.631578947368421,,24.167740402999698
dgelu,2,9,2.7255904166751437,0.39597777777777776,2.805043021392822,0.3776,0.00017346516975603468,0.5789473684210527,,24.353040779000366
dgelu,2,10,2.649921641921997,0.41844444444444445,2.7804020362854005,0.3852,0.00015000000000000001,0.5263157894736843,,24.006504107999717
dgelu,2,11,2.575512266752455,0.4391555555555556,2.7264923454284666,0.4064,0.0001265348302439654,0.4736842105263158,,24.001471571000366
dgelu,2,12,2.5077710372077093,0.45524444444444445,2.689636665344238,0.414,0.0001036474508437579,0.42105263157894735,,24.035676420999152
dgelu,2,13,2.4380808185153535,0.47631111111111113,2.652461243057251,0.4238,8.190142503906799e-05,0.368421052631579,,24.26406417600083
dgelu,2,14,2.378857488716973,0.491,2.6680736404418943,0.4192,6.183221215612905e-05,0.3157894736842105,,24.06481766199977
dgelu,2,15,2.327920098198785,0.5070888888888889,2.6145450645446777,0.436,4.393398282201788e-05,0.26315789473684215,,24.208292135999727
dgelu,2,16,2.275545403289795,0.5240888888888889,2.6043974609375,0.4408,2.86474508437579e-05,0.21052631578947367,,24.04423310600032
dgelu,2,17,2.2367064267052545,0.5372222222222223,2.5827937448501586,0.4444,1.6349021371744834e-05,0.1578947368421053,,24.274382986999626
dgelu,2,18,2.2059632394578723,0.5469111111111111,2.565698428726196,0.4512,7.341522555726972e-06,0.10526315789473684,,24.269388939001146
dgelu,2,19,2.182558703994751,0.5551555555555555,2.5665711280822756,0.4516,1.8467489107293517e-06,0.052631578947368474,,24.22800106500108
dgelu,2,20,2.1792046011182995,0.5541111111111111,2.5645968662261964,0.453,0.0,0.0,,24.126498973999333
uelu,2,1,4.030559069442749,0.10471111111111112,3.7730552856445314,0.1584,0.00029815325108927063,,,18.929064554000433
uelu,2,2,3.567268786621094,0.19666666666666666,3.4197408451080324,0.2254,0.00029265847744427303,,,18.993196547999105
uelu,2,3,3.3000164663526745,0.2536888888888889,3.2231670013427736,0.2642,0.0002836509786282552,,,18.88309217099959
uelu,2,4,3.111427003351847,0.29762222222222223,3.1225533611297607,0.2904,0.0002713525491562421,,,18.977547755999694
uelu,2,5,2.956866298336453,0.33682222222222225,2.991983069229126,0.3258,0.0002560660171779821,,,18.972981543998685
uelu,2,6,2.8248326417711045,0.3696,2.8830949035644533,0.3522,0.000238167787843871,,,18.89953953499935
uelu,2,7,2.7047139454311795,0.4001777777777778,2.8172613677978515,0.3686,0.00021809857496093204,,,18.912989425998603
uelu,2,8,2.5911211242675782,0.4331333333333333,2.727631300354004,0.392,0.00019635254915624216,,,18.908559211000465
uelu,2,9,2.493113320075141,0.4574666666666667,2.66813134765625,0.4122,0.00017346516975603468,,,18.90327933699882
